ID,MODEL,ATTRIBUTES,SCORE
361,LinearSVR(),"('weight', 'model year', 'cluster', 'origin', 'cylinders')",0.524843288473862
319,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'brand_code')",0.52071764028817
450,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.516820012878296
356,LinearSVR(),"('weight', 'acceleration', 'model year', 'cylinders', 'brand_code')",0.505748859658134
363,LinearSVR(),"('weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.502833437560272
184,LinearSVR(),"('horsepower', 'weight', 'model year', 'brand_code')",0.500055671187058
113,LinearSVR(),"('model year', 'origin', 'cylinders')",0.489422314503387
3,LinearSVR(),"('displayments', 'model year')",0.488035351264467
352,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.486896905693162
493,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.480138523035036
441,LinearSVR(),"('horsepower', 'weight', 'model year', 'origin', 'cylinders', 'brand_code')",0.4759256740682
417,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'origin', 'cylinders')",0.471946908138181
65,LinearSVR(),"('horsepower', 'weight', 'model year')",0.467880132822247
444,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.467460676946151
281,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster')",0.466251708985758
494,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.4598838743552
294,LinearSVR(),"('displayments', 'weight', 'model year', 'origin', 'cylinders')",0.457684298454503
252,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'origin')",0.456618271369988
468,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.454179475551658
149,LinearSVR(),"('displayments', 'weight', 'model year', 'brand_code')",0.451867303789798
146,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster')",0.446743429410884
241,LinearSVR(),"('model year', 'cluster', 'origin', 'cylinders')",0.442127805826079
211,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster')",0.439670494300489
355,LinearSVR(),"('weight', 'acceleration', 'model year', 'origin', 'brand_code')",0.432943253440358
492,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.428666478109215
428,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin')",0.428016487783271
111,LinearSVR(),"('model year', 'cluster', 'cylinders')",0.425146522415991
484,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.423119302151689
384,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'brand_code')",0.420206907328404
221,LinearSVR(),"('weight', 'model year', 'cluster', 'origin')",0.419756594180101
368,LinearSVR(),"('acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.417393771539678
362,LinearSVR(),"('weight', 'model year', 'cluster', 'origin', 'brand_code')",0.416403220972838
457,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.41491304969226
244,LinearSVR(),"('model year', 'origin', 'cylinders', 'brand_code')",0.414819413088541
478,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.41135727285469
202,LinearSVR(),"('horsepower', 'model year', 'cluster', 'cylinders')",0.410254386084297
438,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster', 'origin', 'cylinders')",0.406227040075844
409,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'brand_code')",0.40298175708675
394,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'brand_code')",0.397925856269613
440,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.396781422381199
486,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.388530762967196
284,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'brand_code')",0.387385449559104
354,LinearSVR(),"('weight', 'acceleration', 'model year', 'origin', 'cylinders')",0.379080159598803
224,LinearSVR(),"('weight', 'model year', 'origin', 'cylinders')",0.37836729109303
338,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'brand_code')",0.376056769739308
491,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.375251076546349
283,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cylinders')",0.374953895660329
371,LinearSVR(),"('model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.373485685937172
85,LinearSVR(),"('weight', 'acceleration', 'model year')",0.372526223831077
364,LinearSVR(),"('weight', 'model year', 'origin', 'cylinders', 'brand_code')",0.37245573158386
485,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.365013248042389
296,LinearSVR(),"('displayments', 'weight', 'model year', 'cylinders', 'brand_code')",0.363213383987172
449,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.363151687796851
316,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster')",0.362713201320428
243,LinearSVR(),"('model year', 'cluster', 'cylinders', 'brand_code')",0.357664666403542
183,LinearSVR(),"('horsepower', 'weight', 'model year', 'cylinders')",0.35718055890631
304,LinearSVR(),"('displayments', 'acceleration', 'model year', 'origin', 'cylinders')",0.356038467907855
383,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'cylinders')",0.350523336045687
292,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'cylinders')",0.350080812937208
367,LinearSVR(),"('acceleration', 'model year', 'cluster', 'origin', 'brand_code')",0.343470640600835
337,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'cylinders')",0.342927741659617
223,LinearSVR(),"('weight', 'model year', 'cluster', 'brand_code')",0.34000286757147
214,LinearSVR(),"('weight', 'acceleration', 'model year', 'brand_code')",0.337100218636823
330,LinearSVR(),"('horsepower', 'weight', 'model year', 'origin', 'brand_code')",0.334922165884793
339,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'origin', 'cylinders')",0.334848464860808
192,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'origin')",0.323334416601758
396,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'origin', 'brand_code')",0.320048296674087
121,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year')",0.316668760739101
234,LinearSVR(),"('acceleration', 'model year', 'origin', 'cylinders')",0.315951814583872
471,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.309826464274121
112,LinearSVR(),"('model year', 'cluster', 'brand_code')",0.305943388520223
366,LinearSVR(),"('acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.296522412347129
452,LinearSVR(),"('weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.290020107424399
26,LinearSVR(),"('model year', 'cluster')",0.288652959884686
92,LinearSVR(),"('weight', 'model year', 'cylinders')",0.286098483490968
473,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.282232007175361
329,LinearSVR(),"('horsepower', 'weight', 'model year', 'origin', 'cylinders')",0.278871070923344
455,LinearSVR(),"('acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.274546916338805
460,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'origin', 'brand_code')",0.271890655475523
495,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.26842348676605
233,LinearSVR(),"('acceleration', 'model year', 'cluster', 'brand_code')",0.262467919393799
451,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.255408357531948
328,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster', 'brand_code')",0.255202688800485
439,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster', 'origin', 'brand_code')",0.252120141920035
102,LinearSVR(),"('acceleration', 'model year', 'cylinders')",0.251176933517248
16,LinearSVR(),"('weight', 'model year')",0.248610738185838
425,LinearSVR(),"('displayments', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.245547108868582
110,LinearSVR(),"('model year', 'cluster', 'origin')",0.2448972192549
212,LinearSVR(),"('weight', 'acceleration', 'model year', 'origin')",0.242604578542731
80,LinearSVR(),"('horsepower', 'cluster', 'cylinders')",0.236376424986289
308,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'origin', 'brand_code')",0.234685201301442
499,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.224251829594722
386,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'origin', 'brand_code')",0.221992886956159
477,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.220733123831086
443,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders')",0.218586378983013
487,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",0.217053389335938
407,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'origin')",0.209120909167669
295,LinearSVR(),"('displayments', 'weight', 'model year', 'origin', 'brand_code')",0.206511833474069
346,LinearSVR(),"('horsepower', 'model year', 'cluster', 'origin', 'cylinders')",0.202796990611098
497,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.198200491632132
254,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'brand_code')",0.196839325786495
12,LinearSVR(),"('horsepower', 'origin')",0.19055974498043
91,LinearSVR(),"('weight', 'model year', 'origin')",0.183322516409405
148,LinearSVR(),"('displayments', 'weight', 'model year', 'cylinders')",0.183134869631674
236,LinearSVR(),"('acceleration', 'model year', 'cylinders', 'brand_code')",0.181807612228927
225,LinearSVR(),"('weight', 'model year', 'origin', 'brand_code')",0.181237999818125
181,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster')",0.17892359955725
291,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'origin')",0.178795930807919
58,LinearSVR(),"('displayments', 'cluster', 'origin')",0.173832282562004
429,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.169491248752419
75,LinearSVR(),"('horsepower', 'model year', 'cluster')",0.167939314787536
104,LinearSVR(),"('acceleration', 'cluster', 'origin')",0.163097669507347
232,LinearSVR(),"('acceleration', 'model year', 'cluster', 'cylinders')",0.160916999474275
237,LinearSVR(),"('acceleration', 'cluster', 'origin', 'cylinders')",0.159455541395019
238,LinearSVR(),"('acceleration', 'cluster', 'origin', 'brand_code')",0.153386924128978
433,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cylinders', 'brand_code')",0.150990835244272
166,LinearSVR(),"('displayments', 'model year', 'cluster', 'origin')",0.147337810718218
81,LinearSVR(),"('horsepower', 'cluster', 'brand_code')",0.146675398995095
479,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",0.142303421687773
353,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'brand_code')",0.139691185535485
116,LinearSVR(),"('cluster', 'origin', 'cylinders')",0.134398144228879
57,LinearSVR(),"('displayments', 'model year', 'brand_code')",0.134284450786027
193,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cylinders')",0.134040056427801
326,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster', 'origin')",0.130417729573295
408,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cluster', 'cylinders')",0.125917492997208
76,LinearSVR(),"('horsepower', 'model year', 'origin')",0.125893678827901
301,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'origin')",0.124419147641034
209,LinearSVR(),"('horsepower', 'cluster', 'cylinders', 'brand_code')",0.123315835579754
28,LinearSVR(),"('model year', 'cylinders')",0.122662872003989
245,LinearSVR(),"('cluster', 'origin', 'cylinders', 'brand_code')",0.115358270738243
336,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin')",0.115137504993149
331,LinearSVR(),"('horsepower', 'weight', 'model year', 'cylinders', 'brand_code')",0.115060328977932
350,LinearSVR(),"('horsepower', 'cluster', 'origin', 'cylinders', 'brand_code')",0.114688854912442
370,LinearSVR(),"('acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",0.110246324741331
348,LinearSVR(),"('horsepower', 'model year', 'cluster', 'cylinders', 'brand_code')",0.108855426862605
100,LinearSVR(),"('acceleration', 'model year', 'cluster')",0.104462606798973
147,LinearSVR(),"('displayments', 'weight', 'model year', 'origin')",0.100562516340892
204,LinearSVR(),"('horsepower', 'model year', 'origin', 'cylinders')",0.099462777140598
93,LinearSVR(),"('weight', 'model year', 'brand_code')",0.09899628739118
117,LinearSVR(),"('cluster', 'origin', 'brand_code')",0.094873244551922
105,LinearSVR(),"('acceleration', 'cluster', 'cylinders')",0.093352584595117
33,LinearSVR(),"('origin', 'cylinders')",0.091017237407292
107,LinearSVR(),"('acceleration', 'origin', 'cylinders')",0.090496224836914
31,LinearSVR(),"('cluster', 'cylinders')",0.086884985981101
30,LinearSVR(),"('cluster', 'origin')",0.084009649406441
22,LinearSVR(),"('acceleration', 'cluster')",0.08308466363571
82,LinearSVR(),"('horsepower', 'origin', 'cylinders')",0.082882718261659
489,LinearSVR(),"('horsepower', 'weight', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",0.082205169864591
119,LinearSVR(),"('origin', 'cylinders', 'brand_code')",0.080237939819798
32,LinearSVR(),"('cluster', 'brand_code')",0.078685253652563
203,LinearSVR(),"('horsepower', 'model year', 'cluster', 'brand_code')",0.07797704678939
344,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.074870362749118
182,LinearSVR(),"('horsepower', 'weight', 'model year', 'origin')",0.072047756307861
459,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'origin', 'cylinders')",0.071224987382756
318,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cylinders')",0.071120925946044
349,LinearSVR(),"('horsepower', 'model year', 'origin', 'cylinders', 'brand_code')",0.068921578022281
240,LinearSVR(),"('acceleration', 'origin', 'cylinders', 'brand_code')",0.064746181909094
313,LinearSVR(),"('displayments', 'model year', 'cluster', 'cylinders', 'brand_code')",0.063520419806638
205,LinearSVR(),"('horsepower', 'model year', 'origin', 'brand_code')",0.060577942561161
208,LinearSVR(),"('horsepower', 'cluster', 'origin', 'brand_code')",0.060183899941184
293,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'brand_code')",0.046622473954696
239,LinearSVR(),"('acceleration', 'cluster', 'cylinders', 'brand_code')",0.046368609622299
312,LinearSVR(),"('displayments', 'model year', 'cluster', 'origin', 'brand_code')",0.040605753045544
176,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year')",0.039505851609155
106,LinearSVR(),"('acceleration', 'cluster', 'brand_code')",0.039256841186913
118,LinearSVR(),"('cluster', 'cylinders', 'brand_code')",0.039115610000207
419,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'cylinders', 'brand_code')",0.033572691679298
317,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin')",0.032965858111684
314,LinearSVR(),"('displayments', 'model year', 'origin', 'cylinders', 'brand_code')",0.019311075015902
79,LinearSVR(),"('horsepower', 'cluster', 'origin')",0.015923263757711
213,LinearSVR(),"('weight', 'acceleration', 'model year', 'cylinders')",0.010347784763238
467,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'origin', 'brand_code')",-0.001441702706638
196,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'cylinders')",-0.004573254219136
341,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cylinders', 'brand_code')",-0.016911934323616
372,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster')",-0.018180956419988
168,LinearSVR(),"('displayments', 'model year', 'cluster', 'brand_code')",-0.021412897894462
397,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cylinders', 'brand_code')",-0.030114811827113
446,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",-0.03039820632785
351,LinearSVR(),"('weight', 'acceleration', 'model year', 'cluster', 'origin')",-0.031872328400508
490,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.033167780651355
500,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.036204259503652
321,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'cylinders')",-0.036792653997228
410,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'origin', 'cylinders')",-0.037333209219593
35,LinearSVR(),"('cylinders', 'brand_code')",-0.041891152237987
447,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.044282322192853
267,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'brand_code')",-0.048315213360971
44,LinearSVR(),"('displayments', 'weight', 'model year')",-0.049806034333516
343,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'origin', 'brand_code')",-0.051687505883527
24,LinearSVR(),"('acceleration', 'cylinders')",-0.053594871514184
412,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'cylinders', 'brand_code')",-0.054505247531514
195,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'origin')",-0.054582055084261
251,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster')",-0.054708675139524
56,LinearSVR(),"('displayments', 'model year', 'cylinders')",-0.055883002755305
169,LinearSVR(),"('displayments', 'model year', 'origin', 'cylinders')",-0.059010185941285
115,LinearSVR(),"('model year', 'cylinders', 'brand_code')",-0.066355844697223
210,LinearSVR(),"('horsepower', 'origin', 'cylinders', 'brand_code')",-0.078321321138152
109,LinearSVR(),"('acceleration', 'cylinders', 'brand_code')",-0.079862731030751
461,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cylinders', 'brand_code')",-0.085241445200831
448,LinearSVR(),"('horsepower', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.085898544021578
54,LinearSVR(),"('displayments', 'model year', 'cluster')",-0.086016190052244
342,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'origin', 'cylinders')",-0.088269299615446
374,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cylinders')",-0.100957072800885
101,LinearSVR(),"('acceleration', 'model year', 'origin')",-0.105676013936542
264,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'brand_code')",-0.107923159248078
23,LinearSVR(),"('acceleration', 'origin')",-0.111445398164379
488,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.116903903903516
404,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'cylinders', 'brand_code')",-0.118065312527544
402,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin', 'cylinders')",-0.119114880445743
126,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year')",-0.119531930295809
90,LinearSVR(),"('weight', 'model year', 'cluster')",-0.125177444726396
472,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'brand_code')",-0.126703735076123
83,LinearSVR(),"('horsepower', 'origin', 'brand_code')",-0.128296227070692
474,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",-0.148643685121915
84,LinearSVR(),"('horsepower', 'cylinders', 'brand_code')",-0.150763073467705
375,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'brand_code')",-0.162581090455215
418,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'origin', 'brand_code')",-0.164264500997765
108,LinearSVR(),"('acceleration', 'origin', 'brand_code')",-0.168673915687063
426,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.176919752413738
431,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'origin', 'cylinders')",-0.188256580162262
242,LinearSVR(),"('model year', 'cluster', 'origin', 'brand_code')",-0.188934202792363
424,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",-0.191688648083153
302,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'cylinders')",-0.198016182015034
395,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'origin', 'cylinders')",-0.20309114798662
303,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster', 'brand_code')",-0.206719875587778
253,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cylinders')",-0.2219113144909
271,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin')",-0.223624672883764
14,LinearSVR(),"('horsepower', 'brand_code')",-0.230674013428629
191,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster')",-0.231454415342042
401,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'origin', 'cylinders', 'brand_code')",-0.231477598279007
501,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.231710514181884
427,LinearSVR(),"('displayments', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.234116507790659
10,LinearSVR(),"('horsepower', 'model year')",-0.238932858801341
199,LinearSVR(),"('horsepower', 'acceleration', 'origin', 'brand_code')",-0.239105226188648
77,LinearSVR(),"('horsepower', 'model year', 'cylinders')",-0.242041387239884
393,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'cylinders')",-0.244644131111573
498,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.268084510415957
226,LinearSVR(),"('weight', 'model year', 'cylinders', 'brand_code')",-0.281667810978188
453,LinearSVR(),"('weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.283870505916891
27,LinearSVR(),"('model year', 'origin')",-0.293369099958039
469,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'origin', 'cylinders', 'brand_code')",-0.298792981169802
157,LinearSVR(),"('displayments', 'acceleration', 'model year', 'origin')",-0.300088674793797
405,LinearSVR(),"('displayments', 'horsepower', 'model year', 'origin', 'cylinders', 'brand_code')",-0.300519872909379
141,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year')",-0.305452296662423
482,LinearSVR(),"('displayments', 'weight', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.322113883387796
305,LinearSVR(),"('displayments', 'acceleration', 'model year', 'origin', 'brand_code')",-0.327108500166846
21,LinearSVR(),"('acceleration', 'model year')",-0.329806326654162
476,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin', 'cylinders', 'brand_code')",-0.343857900419957
282,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'origin')",-0.353386171472698
207,LinearSVR(),"('horsepower', 'cluster', 'origin', 'cylinders')",-0.356996726348149
34,LinearSVR(),"('origin', 'brand_code')",-0.35728093864648
456,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'origin')",-0.366691007812563
345,LinearSVR(),"('horsepower', 'acceleration', 'origin', 'cylinders', 'brand_code')",-0.37953655750488
134,LinearSVR(),"('displayments', 'horsepower', 'model year', 'brand_code')",-0.382884081747289
70,LinearSVR(),"('horsepower', 'acceleration', 'model year')",-0.384713312277118
385,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'origin', 'cylinders')",-0.39052167576579
246,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year')",-0.392938024717709
445,LinearSVR(),"('horsepower', 'acceleration', 'model year', 'cluster', 'cylinders', 'brand_code')",-0.414312699826888
382,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'origin')",-0.41634526992627
114,LinearSVR(),"('model year', 'origin', 'brand_code')",-0.429583095281752
156,LinearSVR(),"('displayments', 'acceleration', 'model year', 'cluster')",-0.439428164107386
430,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'model year', 'cluster', 'brand_code')",-0.440060524209297
29,LinearSVR(),"('model year', 'brand_code')",-0.442955509584751
466,LinearSVR(),"('displayments', 'horsepower', 'weight', 'model year', 'cluster', 'origin', 'cylinders')",-0.443019294868277
167,LinearSVR(),"('displayments', 'model year', 'cluster', 'cylinders')",-0.450541312350172
0,LinearSVR(),"('displayments', 'horsepower')",-0.460313656686544
309,LinearSVR(),"('displayments', 'acceleration', 'cluster', 'cylinders', 'brand_code')",-0.462812311564238
170,LinearSVR(),"('displayments', 'model year', 'origin', 'brand_code')",-0.498946164378124
231,LinearSVR(),"('acceleration', 'model year', 'cluster', 'origin')",-0.507817032495885
180,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'brand_code')",-0.528792369766339
71,LinearSVR(),"('horsepower', 'acceleration', 'cluster')",-0.532118774022651
197,LinearSVR(),"('horsepower', 'acceleration', 'cluster', 'brand_code')",-0.53586463675125
74,LinearSVR(),"('horsepower', 'acceleration', 'brand_code')",-0.55790654194331
398,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'origin', 'cylinders')",-0.564750117897998
403,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'origin', 'brand_code')",-0.565166341810678
217,LinearSVR(),"('weight', 'acceleration', 'cluster', 'brand_code')",-0.583534813334341
73,LinearSVR(),"('horsepower', 'acceleration', 'cylinders')",-0.58961984959878
87,LinearSVR(),"('weight', 'acceleration', 'origin')",-0.593056525587868
11,LinearSVR(),"('horsepower', 'cluster')",-0.595234194520238
272,LinearSVR(),"('displayments', 'horsepower', 'model year', 'cluster', 'cylinders')",-0.609075332243406
235,LinearSVR(),"('acceleration', 'model year', 'origin', 'brand_code')",-0.61217716011093
25,LinearSVR(),"('acceleration', 'brand_code')",-0.626776140910659
275,LinearSVR(),"('displayments', 'horsepower', 'model year', 'origin', 'brand_code')",-0.643027399557656
250,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'brand_code')",-0.650955841054962
265,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'origin')",-0.653371084813775
373,LinearSVR(),"('displayments', 'horsepower', 'weight', 'acceleration', 'model year', 'origin')",-0.66371517431973
86,LinearSVR(),"('weight', 'acceleration', 'cluster')",-0.665832345361183
53,LinearSVR(),"('displayments', 'acceleration', 'brand_code')",-0.673602359884143
135,LinearSVR(),"('displayments', 'horsepower', 'cluster', 'origin')",-0.674488439623284
262,LinearSVR(),"('displayments', 'horsepower', 'acceleration', 'model year', 'origin')",-0.678949749857678
324,LinearSVR(),"('horsepower', 'weight', 'acceleration', 'origin', 'brand_code')",-0.690023729330517
480,LinearSVR(),"('displayments', 'weight', 'acceleration', 'model year', 'origin', 'cylinders', 'brand_code')",-0.692535438272422
